User[[password, username, email, name]]-[[]]	User[[password, username, email, name]]-[[]]	Class3[[]]-[[User]]	Chief[[]]-[[User]]	Chief[[]]-[[User]]	Class3[[]]-[[User]]	Director[[]]-[[User]]	Director[[firstName]]-[[User]]	Director[[firstName, lastName]]-[[User]]	User[[password, username, email, name]]-[[Director]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, name]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, name]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, userId]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, lastname]]-[[]]	User[[password, username, email, lastname, name]]-[[]]	User[[password, username, email, lastname, name, id]]-[[]]	User[[password, username, email, lastname, name, id, firstName]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, userType]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, address]]-[[]]	User[[password, username, email, id, address]]-[[]]	User[[password, username, email, address]]-[[]]	User[[password, username, email, address, emailId]]-[[]]	Dog[[]]-[[User]]	Dog[[]]-[[User]]	Dog[[breed]]-[[User]]	Dog[[breed, gender]]-[[User]]	Dog[[breed, gender, teethCondition]]-[[User]]	Dog[[breed, gender, teethCondition]]-[[User]]	Dog[[breed, gender, teethCondition, kidFriendly]]-[[User]]	User[[password, username, email, address, emailId]]-[[Dog]]	Class2[[]]-[[]]	Room[[]]-[[]]	Room[[roomno]]-[[]]	Room[[]]-[[]]	Room[[roomNo]]-[[]]	Class3[[]]-[[Room]]	Sensor[[]]-[[Room]]	AlarmCenter[[]]-[[Room, Sensor]]	Alarm[[]]-[[Room, Sensor]]	Alarm[[]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm, checkSmoke]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]
wt	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2241707751199285	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
clearSystemId	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,275	0,275	0,0	0,0	0,0	0,0	0,0	0,0	0,0
owner	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,16039027264164568	0,16039027264164568	0,4963902726416457	0,4963902726416457	0,4963902726416457	0,4963902726416457	0,4963902726416457	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
rentalPrice	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,20521326738615026	0,20521326738615026	0,20521326738615026	0,20521326738615026	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
severity	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,14016557765573476	0,14016557765573476	0,0	0,0	0,0	0,0	0,0	0,0	0,0
roleId	0,43115689536940616	0,43115689536940616	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,43115689536940616	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,43115689536940616	0,42853239602257825	0,42853239602257825	0,43115689536940616	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,43115689536940616	0,4458334983312505	0,4458334983312505	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,42853239602257825	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,42853239602257825	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
kidFriendly	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23600000000000002	0,23600000000000002	0,5720000000000001	0,5720000000000001	0,5720000000000001	0,5720000000000001	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
length	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,07263604673260945	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
fullName	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4173302206003824	0,4173302206003824	0,0	0,0	0,0	0,0	0,0	0,0	0,40120964415487254	0,40120964415487254	0,40120964415487254	0,0	0,0	0,40120964415487254	0,0	0,0	0,40120964415487254	0,40120964415487254	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
inRepair	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,19970650751943148	0,5141440075194315	0,19970650751943148	0,5141440075194315	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
userName	0,4607216001137424	0,4607216001137424	0,0	0,0	0,0	0,0	0,0	0,11959383542604785	0,13948658878023854	0,5948196502430156	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,4607216001137424	0,45195422457954176	0,45195422457954176	0,4607216001137424	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,4607216001137424	0,5176729579631487	0,5176729579631487	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,45195422457954176	0,0	0,0	0,13219882279875692	0,14017232827616447	0,14334135015637947	0,14334135015637947	0,18119966444014524	0,572901211407514	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
message	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3073608445082873	0,3073608445082873	0,0	0,0	0,0	0,0	0,0	0,0	0,0
birthDate	0,43197032269263125	0,43197032269263125	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,5189353888824703	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,43197032269263125	0,4293742091114741	0,4293742091114741	0,43197032269263125	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,43197032269263125	0,44646028378447083	0,44646028378447083	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,4293742091114741	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4293742091114741	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
breed	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,47078996429839337	0,47078996429839337	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
catFriendly	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23600000000000002	0,23600000000000002	0,5720000000000001	0,5720000000000001	0,5720000000000001	0,5720000000000001	0,5720000000000001	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
way	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0931293495691044	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
resolvedByUser	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,40625	0,40625	0,0	0,0	0,0	0,0	0,0	0,0	0,0
roomnum	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23383135726855758	0,5528313572685577	0,23383135726855758	0,5528313572685577	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
specificProblem	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,275	0,275	0,0	0,0	0,0	0,0	0,0	0,0	0,0
healthy	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,18600000000000003	0,18600000000000003	0,522	0,522	0,522	0,522	0,522	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
seatingcap	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23170650751943148	0,5461440075194315	0,23170650751943148	0,5461440075194315	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
location	0,40610777365510997	0,40610777365510997	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,5042445329548875	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40610777365510997	0,40336541695010997	0,40336541695010997	0,40610777365510997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40610777365510997	0,42206370317172537	0,42206370317172537	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,40336541695010997	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,40336541695010997	0,033514965540789914	0,13944727467404522	0,5304472746740452	0,13944727467404522	0,5304472746740452	0,0	0,0	0,0	0,30291382485366986	0,30291382485366986	0,0	0,0	0,0	0,0	0,0	0,0	0,0
fullname	0,42510928821009863	0,42510928821009863	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,42510928821009863	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,42510928821009863	0,0	0,0	0,42510928821009863	0,0	0,4226684642275567	0,4226684642275567	0,0	0,0	0,4226684642275567	0,0	0,0	0,4226684642275567	0,0	0,0	0,0	0,11529099800561081	0,42510928821009863	0,4389376647493795	0,4389376647493795	0,0	0,4226684642275567	0,0	0,0	0,0	0,4226684642275567	0,4226684642275567	0,4226684642275567	0,4226684642275567	0,0	0,4226684642275567	0,4226684642275567	0,0	0,4226684642275567	0,4226684642275567	0,4226684642275567	0,4226684642275567	0,4226684642275567	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4226684642275567	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
age	0,4182027374364997	0,4182027374364997	0,0	0,0	0,0	0,0	0,3034268818992839	0,4195464238137573	0,44167760090397684	0,4182027374364997	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,4182027374364997	0,41535614758120165	0,41535614758120165	0,4182027374364997	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,4182027374364997	0,4355408374705514	0,4355408374705514	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41535614758120165	0,41547847032073404	0,41547847032073404	0,8154784703207341	0,5561663906675544	0,5615249541725295	0,5615249541725295	0,6029552044578758	0,5152886048697662	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
